Key,Date,City,State/Region,Country,Timezone,Geoname ID,Selected Drik Location,Sunrise,Sunset,Tithi,Nakshatra,Paksha,Vaara,Amanta Maasa,Sunsign,Scan Error
GEONAME::1275004,2026-09-01,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:19 AM,05:54 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1275004,2026-09-02,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:19 AM,05:53 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1275004,2026-09-03,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:20 AM,05:52 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1275004,2026-09-04,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:20 AM,05:51 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1275004,2026-09-05,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:20 AM,05:50 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1275004,2026-09-06,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:20 AM,05:49 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1275004,2026-09-07,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kolkata,05:21 AM,05:48 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1275817,2026-09-01,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:31 AM,06:02 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1275817,2026-09-02,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:31 AM,06:01 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1275817,2026-09-03,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:31 AM,06:01 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1275817,2026-09-04,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:31 AM,06:00 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1275817,2026-09-05,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:32 AM,05:59 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1275817,2026-09-06,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:32 AM,05:58 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1275817,2026-09-07,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Bhubaneswar,05:32 AM,05:57 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1254360,2026-09-01,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:24 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1254360,2026-09-02,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:23 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1254360,2026-09-03,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:22 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1254360,2026-09-04,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:22 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1254360,2026-09-05,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:21 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1254360,2026-09-06,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:20 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1254360,2026-09-07,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Tirupati,06:01 AM,06:20 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1275841,2026-09-01,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:02 AM,06:38 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1275841,2026-09-02,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:03 AM,06:37 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1275841,2026-09-03,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:03 AM,06:36 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1275841,2026-09-04,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:03 AM,06:35 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1275841,2026-09-05,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:04 AM,06:34 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1275841,2026-09-06,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:04 AM,06:33 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1275841,2026-09-07,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Bhopal,06:04 AM,06:32 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1253405,2026-09-01,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:38 AM,06:17 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1253405,2026-09-02,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:39 AM,06:16 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1253405,2026-09-03,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:39 AM,06:15 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1253405,2026-09-04,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:40 AM,06:14 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1253405,2026-09-05,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:40 AM,06:13 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1253405,2026-09-06,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:40 AM,06:12 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1253405,2026-09-07,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Varanasi,05:41 AM,06:11 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1278994,2026-09-01,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:43 AM,06:22 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1278994,2026-09-02,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:43 AM,06:21 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1278994,2026-09-03,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:44 AM,06:20 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1278994,2026-09-04,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:44 AM,06:19 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1278994,2026-09-05,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:45 AM,06:18 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1278994,2026-09-06,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:45 AM,06:17 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1278994,2026-09-07,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Prayagraj,05:45 AM,06:16 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1264733,2026-09-01,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:46 AM,06:27 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1264733,2026-09-02,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:46 AM,06:26 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1264733,2026-09-03,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:46 AM,06:24 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1264733,2026-09-04,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:47 AM,06:23 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1264733,2026-09-05,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:47 AM,06:22 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1264733,2026-09-06,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:48 AM,06:21 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1264733,2026-09-07,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Lucknow,05:48 AM,06:20 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1255634,2026-09-01,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:04 AM,06:57 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1255634,2026-09-02,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:05 AM,06:56 PM,"Panchami upto 06:12 AM; Shashthi upto 04:26 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1255634,2026-09-03,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:05 AM,06:54 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1255634,2026-09-04,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:06 AM,06:53 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1255634,2026-09-05,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:07 AM,06:52 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1255634,2026-09-06,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:07 AM,06:50 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1255634,2026-09-07,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Srinagar,06:08 AM,06:49 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2174003,2026-09-01,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,06:02 AM,05:34 PM,Chaturthi upto 12:11 PM,Revati upto 07:53 AM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2174003,2026-09-02,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,06:01 AM,05:35 PM,Panchami upto 10:42 AM,Ashwini upto 07:12 AM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2174003,2026-09-03,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,06:00 AM,05:35 PM,Shashthi upto 08:55 AM,"Bharani upto 06:13 AM; Krittika upto 04:59 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2174003,2026-09-04,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,05:59 AM,05:36 PM,"Saptami upto 06:55 AM; Ashtami upto 04:43 AM, Sep 05","Rohini upto 03:34 AM, Sep 05",Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2174003,2026-09-05,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,05:57 AM,05:36 PM,"Navami upto 02:23 AM, Sep 06","Mrigashira upto 02:00 AM, Sep 06",Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2174003,2026-09-06,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,05:56 AM,05:37 PM,Dashami upto 11:59 PM,"Ardra upto 12:22 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2174003,2026-09-07,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Brisbane,05:55 AM,05:37 PM,Ekadashi upto 09:33 PM,Punarvasu upto 10:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2158177,2026-09-01,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:42 AM,05:59 PM,Chaturthi upto 12:11 PM,Revati upto 07:53 AM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2158177,2026-09-02,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:41 AM,05:59 PM,Panchami upto 10:42 AM,"Ashwini upto 07:12 AM; Bharani upto 06:13 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2158177,2026-09-03,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:39 AM,06:00 PM,Shashthi upto 08:55 AM,"Krittika upto 04:59 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2158177,2026-09-04,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:38 AM,06:01 PM,"Saptami upto 06:55 AM; Ashtami upto 04:43 AM, Sep 05","Rohini upto 03:34 AM, Sep 05",Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2158177,2026-09-05,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:36 AM,06:02 PM,"Navami upto 02:23 AM, Sep 06","Mrigashira upto 02:00 AM, Sep 06",Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2158177,2026-09-06,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:35 AM,06:03 PM,Dashami upto 11:59 PM,"Ardra upto 12:22 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2158177,2026-09-07,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Melbourne,06:33 AM,06:04 PM,Ekadashi upto 09:33 PM,Punarvasu upto 10:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2078025,2026-09-01,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:35 AM,05:57 PM,Chaturthi upto 11:41 AM,Revati upto 07:23 AM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2078025,2026-09-02,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:34 AM,05:57 PM,Panchami upto 10:12 AM,"Ashwini upto 06:42 AM; Bharani upto 05:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2078025,2026-09-03,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:33 AM,05:58 PM,"Shashthi upto 08:25 AM; Saptami upto 06:25 AM, Sep 04","Krittika upto 04:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2078025,2026-09-04,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:31 AM,05:59 PM,"Ashtami upto 04:13 AM, Sep 05","Rohini upto 03:04 AM, Sep 05",Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2078025,2026-09-05,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:30 AM,05:59 PM,"Navami upto 01:53 AM, Sep 06","Mrigashira upto 01:30 AM, Sep 06",Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2078025,2026-09-06,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:28 AM,06:00 PM,Dashami upto 11:29 PM,Ardra upto 11:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2078025,2026-09-07,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Adelaide,06:27 AM,06:01 PM,Ekadashi upto 09:03 PM,Punarvasu upto 10:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2063523,2026-09-01,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:34 AM,06:00 PM,Chaturthi upto 10:11 AM,"Ashwini upto 05:12 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2063523,2026-09-02,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:32 AM,06:00 PM,Panchami upto 08:42 AM,"Bharani upto 04:13 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2063523,2026-09-03,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:31 AM,06:01 PM,"Shashthi upto 06:55 AM; Saptami upto 04:55 AM, Sep 04","Krittika upto 02:59 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2063523,2026-09-04,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:30 AM,06:02 PM,"Ashtami upto 02:43 AM, Sep 05","Rohini upto 01:34 AM, Sep 05",Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2063523,2026-09-05,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:29 AM,06:02 PM,"Navami upto 12:23 AM, Sep 06","Mrigashira upto 12:00 AM, Sep 06",Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2063523,2026-09-06,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:27 AM,06:03 PM,Dashami upto 09:59 PM,Ardra upto 10:22 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2063523,2026-09-07,Perth,Western Australia,Australia,Australia/Perth,2063523,Perth,06:26 AM,06:03 PM,Ekadashi upto 07:33 PM,Punarvasu upto 08:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2172517,2026-09-01,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:23 AM,05:44 PM,Chaturthi upto 12:11 PM,Revati upto 07:53 AM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2172517,2026-09-02,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:22 AM,05:45 PM,Panchami upto 10:42 AM,"Ashwini upto 07:12 AM; Bharani upto 06:13 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2172517,2026-09-03,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:21 AM,05:46 PM,Shashthi upto 08:55 AM,"Krittika upto 04:59 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2172517,2026-09-04,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:19 AM,05:46 PM,"Saptami upto 06:55 AM; Ashtami upto 04:43 AM, Sep 05","Rohini upto 03:34 AM, Sep 05",Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2172517,2026-09-05,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:18 AM,05:47 PM,"Navami upto 02:23 AM, Sep 06","Mrigashira upto 02:00 AM, Sep 06",Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2172517,2026-09-06,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:17 AM,05:48 PM,Dashami upto 11:59 PM,"Ardra upto 12:22 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2172517,2026-09-07,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Canberra,06:15 AM,05:48 PM,Ekadashi upto 09:33 PM,Punarvasu upto 10:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2147714,2026-09-01,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:14 AM,05:37 PM,Chaturthi upto 12:11 PM,Revati upto 07:53 AM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2147714,2026-09-02,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:13 AM,05:38 PM,Panchami upto 10:42 AM,Ashwini upto 07:12 AM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2147714,2026-09-03,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:11 AM,05:38 PM,Shashthi upto 08:55 AM,"Bharani upto 06:13 AM; Krittika upto 04:59 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2147714,2026-09-04,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:10 AM,05:39 PM,"Saptami upto 06:55 AM; Ashtami upto 04:43 AM, Sep 05","Rohini upto 03:34 AM, Sep 05",Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2147714,2026-09-05,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:09 AM,05:40 PM,"Navami upto 02:23 AM, Sep 06","Mrigashira upto 02:00 AM, Sep 06",Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2147714,2026-09-06,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:07 AM,05:40 PM,Dashami upto 11:59 PM,"Ardra upto 12:22 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2147714,2026-09-07,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Sydney,06:06 AM,05:41 PM,Ekadashi upto 09:33 PM,Punarvasu upto 10:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2938913,2026-08-31,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:39 AM,08:11 PM,"Chaturthi upto 04:11 AM, Sep 01",Revati upto 11:53 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2938913,2026-09-01,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:40 AM,08:09 PM,"Panchami upto 02:42 AM, Sep 02",Ashwini upto 11:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2938913,2026-09-02,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:42 AM,08:07 PM,"Shashthi upto 12:55 AM, Sep 03",Bharani upto 10:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2938913,2026-09-03,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:43 AM,08:05 PM,Saptami upto 10:55 PM,Krittika upto 08:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2938913,2026-09-04,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:45 AM,08:03 PM,Ashtami upto 08:43 PM,Rohini upto 07:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2938913,2026-09-05,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:46 AM,08:01 PM,Navami upto 06:23 PM,Mrigashira upto 06:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2938913,2026-09-06,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:48 AM,07:59 PM,Dashami upto 03:59 PM,Ardra upto 04:22 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2938913,2026-09-07,Darmstadt,Hesse,Germany,Europe/Berlin,2938913,Darmstadt,06:49 AM,07:57 PM,Ekadashi upto 01:33 PM,Punarvasu upto 02:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
